"Kelp.Taxon","X","Authors..Year.","ID","Site","Lat","Long","Management_.OA_MPA_MEARB_Other.","Temporal_Scale","Mean.kelp","Mean.no.Kelp","Mean...one.error.bar.Kelp","Mean...one.error.bar.no.Kelp","Error.Kelp","Error.no.Kelp","Error.Type","Variable","N..Kelp.","N..no.kelp.","Unit.Dimensions","Area..m2.","Notes.on.Type.of.study","Comments","Clearing.Size..m.2.","Time.Until.Resampling..days.","Mean.Depth..m.","Inferred.Mechanism.of.Clearing..experiment_storm_heat.wave_barren_kelp.addition.","Type.of.Study..Experimental_ObservatioNAl.","Observational.Study.Type..Spatial..Temporal.","Single.Species...yes.no.","Total.Abundance...yes.no.","Species.Richness...yes.no.","Biomass...yes.no.","Clearing.Response..algae_barren_kelp.","Survey.Type..quadrat..transect..video..photo..Net.Trap.","Short.Variable.Description","Latititude.in.Decimal.Degrees","Longitude.in.Decimal.Degrees","Juvenile..Adult..Both","sample.unit.area..m.2.","Total.Area.Sampled.per.Treatment..m.2..n.replicate.area.","Mean.kelp.t0","Mean.no.Kelp.t0","Mean...one.error.bar.Kelp.t0","Mean...one.error.bar.no.Kelp.t0","Error.Kelp.t0","Error.no.Kelp.t0","Error.Type.t0","Date.of.t0..dd.mm.yyyy.","Fish.Species","Order","Family","Trophic.level","Trophic.group","Total.Lenght..cm.","Biomass..gr.","Habitat.Association..Benthic.Pelagic.Demersal.","sd_kelp","sd_nokelp","rawLR","LR","VLR","Hedges.G","VHedges.G","Patch","Height..m.","Single.or.Multi.Stipe","Erect.or.Prostrate","Epibiont.Load.Potential","Comment","len","ECOREGION","PROVINCE","REALM"
"Macrocystis pyrifera, Lessonia trabeculata",875,"Angel and Ojeda (2001)","6","Caleta Errazuriz/Carrizal Bajo",-25.734,-70.583,"MEABR","Quarterly for 1 year (July 1996-Nov 1997)",0.011,0,NA,NA,NA,NA,NA,"relative abundance in terms of CPUE",12,12,"three 3x40 m gillnets","","Relative abundance in terms of CPUE of all species captured in the subtidal zones domiNAted by kelp (Lessonia trabeculata and Macrocystis pyrifera) at Caleta Errazuriz and no kelp atRCarrizal Bajo","Scartichthys gigas",NA,NA,10,"barren","Observational","Spatial","yes","no","no","no","no","Net","Scartichthys gigas",-25.734,-70.583,"Adult",120,360,NA,NA,NA,NA,NA,NA,NA,NA,"Scartichthys gigas","Blenniiformes"," Blenniidae","3,01","Omnivore","22",NA,"Benthic",NA,NA,0.0109399400383343,0.0109399400383343,NA,NA,NA,"Mixed","15.75","Multi","Erect","High",NA,29,"Central Chile","Warm Temperate Southeastern Pacific","Temperate South America"
"Macrocystis pyrifera, Lessonia trabeculata",876,"Angel and Ojeda (2001)","6","Caleta Errazuriz/Carrizal Bajo",-25.734,-70.583,"MEABR","Quarterly for 1 year (July 1996-Nov 1997)",0,0.012,NA,NA,NA,NA,NA,"relative abundance in terms of CPUE",12,12,"three 3x40 m gillnets","","Relative abundance in terms of CPUE of all species captured in the subtidal zones domiNAted by kelp (Lessonia trabeculata and Macrocystis pyrifera) at Caleta Errazuriz and no kelp atRCarrizal Bajo","Scomberomorus maculattus",NA,NA,10,"barren","Observational","Spatial","yes","no","no","no","no","Net","Scomberomorus maculattus",-25.734,-70.583,"Adult",120,360,NA,NA,NA,NA,NA,NA,NA,NA,"Scomberomorus maculatus","Scombriformes ","Scombridae","4,35","Carnivore","91","5890","Pelagic SA",NA,NA,-0.0119285708652738,-0.0119285708652738,NA,NA,NA,"Mixed","15.75","Multi","Erect","High",NA,29,"Central Chile","Warm Temperate Southeastern Pacific","Temperate South America"
"Macrocystis pyrifera, Lessonia trabeculata",584,"Perez-Matus et al. (2012)","29","Lagunillas (Northern Chilean coast)",-30.083,-70.5,"OA","SeasoNAlly or every 3 months for 1 year from August 2004 to September 2010",16.26515152,15.01515152,NA,NA,7.450757576,0.643939394,"SE","Mean abundance of Fish Assemblage",8,8,"","200","Determine which observed kelp stand microhabitats found off Chile sustain greater richness abundance and diversity of fishes","From OrigiNAl data set",NA,NA,9,NA,"Observational","Spatial","no","no","yes","no","no","transect","Species Richness",-30.083,-70.5,"Adult",200,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.0739248278666,1.82133564868222,0.0751548627935827,0.0751548627935825,0.18785116876656,0.0790001034478157,0.250195031760774,"Mixed","15.75","Multi","Erect","High",NA,8,"Central Chile","Warm Temperate Southeastern Pacific","Temperate South America"
"Macrocystis pyrifera, Lessonia trabeculata",582,"Perez-Matus et al. (2012)","29","Caleta Angosta (Northern Chilean coast)",-28.25,-70.5,"MR","SeasoNAlly or every 3 months for 1 year from August 2004 to September 2008",15.07142857,0.333333333,NA,NA,3.535714286,0.166666667,"SE","Mean abundance of Fish Assemblage",8,8,"","200","Determine which observed kelp stand microhabitats found off Chile sustain greater richness abundance and diversity of fishes","From OrigiNAl data set",NA,NA,9,NA,"Observational","Spatial","no","yes","no","no","no","Transect","Mean abundance of Fish Assemblage",-28.25,-70.5,"Adult",200,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.000510191875,0.471404521733841,2.48936100029849,2.48936100029849,0.0640250000867392,1.96795994661747,0.371027073484082,"Mixed","15.75","Multi","Erect","High",NA,8,"Central Chile","Warm Temperate Southeastern Pacific","Temperate South America"
"Macrocystis pyrifera, Lessonia trabeculata",583,"Perez-Matus et al. (2012)","29","Caleta Angosta (Northern Chilean coast)",-28.25,-70.5,"MR","SeasoNAlly or every 3 months for 1 year from August 2004 to September 2008",9.439102564,1,NA,NA,1.511217949,0,"SE","Mean abundance of Fish Assemblage",8,8,"","200","Determine which observed kelp stand microhabitats found off Chile sustain greater richness abundance and diversity of fishes","From OrigiNAl data set",NA,NA,9,NA,"Observational","Spatial","no","no","yes","no","no","transect","Species Richness",-28.25,-70.5,"Adult",200,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2743698383549,0,1.65241143689698,1.65241143689698,0.0209569403466512,2.63938768904565,0.46769898040893,"Mixed","15.75","Multi","Erect","High",NA,8,"Central Chile","Warm Temperate Southeastern Pacific","Temperate South America"
"Macrocystis pyrifera, Lessonia trabeculata",865,"Angel and Ojeda (2001)","6","Caleta Errazuriz/Carrizal Bajo",-25.734,-70.583,"MEABR","Quarterly for 1 year (July 1996-Nov 1997)",0.05,0,NA,NA,NA,NA,NA,"relative abundance in terms of CPUE",12,12,"three 3x40 m gillnets","","Relative abundance in terms of CPUE of all species captured in the subtidal zones domiNAted by kelp (Lessonia trabeculata and Macrocystis pyrifera) at Caleta Errazuriz and no kelp atRCarrizal Bajo","Nexilosus latifrons",NA,NA,10,"barren","Observational","Spatial","yes","no","no","no","no","Net","Nexilosus latifrons",-25.734,-70.583,"Adult",120,360,NA,NA,NA,NA,NA,NA,NA,NA,"Nexilosus latifrons","Ovalentaria","Pomacentridae","3,05","Omnivore","30","379","Demersal",NA,NA,0.048790164169432,0.048790164169432,NA,NA,NA,"Mixed","15.75","Multi","Erect","High",NA,29,"Central Chile","Warm Temperate Southeastern Pacific","Temperate South America"
"Macrocystis pyrifera, Lessonia trabeculata",591,"Perez-Matus et al. (2012)","29","Caleta Rio Seco (Northern Chilean coast)",-21,-70.5,"MR","SeasoNAlly or every 3 months for 1 year from August 2004 to September 2005",7.5,5,NA,NA,0.25,0.5,"SE","Mean Species Richness",8,8,"","200","Determine which observed kelp stand microhabitats found off Chile sustain greater richness abundance and diversity of fishes","From OrigiNAl data set",NA,NA,9,NA,"Observational","Spatial","no","no","yes","no","no","transect","Species Richness",-21,-70.5,"Adult",200,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.707106781186548,1.4142135623731,0.348306694268216,0.348306694268216,0.00780949634755863,2.11372762102645,0.389620139246567,"Mixed","15.75","Multi","Erect","High",NA,8,"Humboldtian","Warm Temperate Southeastern Pacific","Temperate South America"
"Macrocystis pyrifera, Lessonia trabeculata",592,"Perez-Matus et al. (2012)","29","Caleta Constitucion (Northern Chilean coast)",-23.25,-70.5,"MR","SeasoNAlly or every 3 months for 1 year from August 2004 to September 2006",9.75,4,NA,NA,2.25,0,"SE","Mean Species Richness",8,8,"","200","Determine which observed kelp stand microhabitats found off Chile sustain greater richness abundance and diversity of fishes","From OrigiNAl data set",NA,NA,9,NA,"Observational","Spatial","no","no","yes","no","no","transect","Species Richness",-23.25,-70.5,"Adult",200,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.36396103067893,0,0.765467842139571,0.765467842139571,0.0438074634937804,1.20786765411426,0.295592008432984,"Mixed","15.75","Multi","Erect","High",NA,8,"Humboldtian","Warm Temperate Southeastern Pacific","Temperate South America"
"Macrocystis pyrifera, Lessonia trabeculata",871,"Angel and Ojeda (2001)","6","Caleta Errazuriz/Carrizal Bajo",-25.734,-70.583,"MEABR","Quarterly for 1 year (July 1996-Nov 1997)",0,0.022,NA,NA,NA,NA,NA,"relative abundance in terms of CPUE",12,12,"three 3x40 m gillnets","","Relative abundance in terms of CPUE of all species captured in the subtidal zones domiNAted by kelp (Lessonia trabeculata and Macrocystis pyrifera) at Caleta Errazuriz and no kelp atRCarrizal Bajo","Cilus gilberti",NA,NA,10,"barren","Observational","Spatial","yes","no","no","no","no","Net","Cilus gilberti",-25.734,-70.583,"Adult",120,360,NA,NA,NA,NA,NA,NA,NA,NA,"Cilus gilberti","Eupercaria","Sciaenidae","3,7","Carnivore","120",NA,"Demersal",NA,NA,-0.0217614917815127,-0.0217614917815127,NA,NA,NA,"Mixed","15.75","Multi","Erect","High",NA,29,"Central Chile","Warm Temperate Southeastern Pacific","Temperate South America"
"Macrocystis pyrifera, Lessonia trabeculata",577,"Perez-Matus et al. (2012)","29","Caleta Constitucion (Northern Chilean coast)",-23.25,-70.5,"MR","SeasoNAlly or every 3 months for 1 year from August 2004 to September 2006",5.423958333,2.03125,NA,NA,1.142708333,1.03125,"SE","Mean abundance of Fish Assemblage",8,8,"","200","Determine which observed kelp stand microhabitats found off Chile sustain greater richness abundance and diversity of fishes","From OrigiNAl data set",NA,NA,8,NA,"Observational","Spatial","no","yes","no","no","no","Transect","Mean abundance of Fish Assemblage",-23.25,-70.5,"Adult",200,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2320672447307,2.91681547239451,0.751059414774065,0.751059414774065,0.147382353023265,1.04177586095496,0.283915529514639,"Mixed","15.75","Multi","Erect","High",NA,8,"Humboldtian","Warm Temperate Southeastern Pacific","Temperate South America"
"Macrocystis pyrifera, Lessonia trabeculata",578,"Perez-Matus et al. (2012)","29","Caleta Constitucion (Northern Chilean coast)",-23.25,-70.5,"MR","SeasoNAlly or every 3 months for 1 year from August 2004 to September 2006",4.75,0.615384615,NA,NA,0.903846154,0.307692308,"SE","Mean abundance of Fish Assemblage",8,8,"","200","Determine which observed kelp stand microhabitats found off Chile sustain greater richness abundance and diversity of fishes","From OrigiNAl data set",NA,NA,8,NA,"Observational","Spatial","no","yes","no","no","no","Transect","Mean abundance of Fish Assemblage",-23.25,-70.5,"Adult",200,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.55646297857112,0.870285270022959,1.26962677478547,1.26962677478547,0.0609900751102206,2.04674634147211,0.380911580822796,"Mixed","15.75","Multi","Erect","High",NA,8,"Humboldtian","Warm Temperate Southeastern Pacific","Temperate South America"
"Macrocystis pyrifera, Lessonia trabeculata",862,"Angel and Ojeda (2001)","6","Caleta Errazuriz/Carrizal Bajo",-25.734,-70.583,"MEABR","Quarterly for 1 year (July 1996-Nov 1997)",0.121,0.021,NA,NA,NA,NA,NA,"relative abundance in terms of CPUE",12,12,"three 3x40 m gillnets","","Relative abundance in terms of CPUE of all species captured in the subtidal zones domiNAted by kelp (Lessonia trabeculata and Macrocystis pyrifera) at Caleta Errazuriz and no kelp atRCarrizal Bajo","Hemilutjanus macrophtalmos",NA,NA,10,"barren","Observational","Spatial","yes","no","no","no","no","Net","Hemilutjanus macrophtalmos",-25.734,-70.583,"Adult",120,360,NA,NA,NA,NA,NA,NA,NA,NA,"Hemilutjanus macrophthalmos","Perciformes","Hemilutjanidae ","3,98","Carnivore","50","1700","Demersal",NA,NA,0.0934386049074944,0.0934386049074945,NA,NA,NA,"Mixed","15.75","Multi","Erect","High",NA,29,"Central Chile","Warm Temperate Southeastern Pacific","Temperate South America"
"Macrocystis pyrifera, Lessonia trabeculata",595,"Perez-Matus et al. (2012)","29","Caleta Constitucion (Northern Chilean coast)",-23.25,-70.5,"MR","SeasoNAlly or every 3 months for 1 year from August 2004 to September 2006",5.75,3.5,NA,NA,2.375,1.75,"SE","Mean Species Richness",8,8,"","200","Determine which observed kelp stand microhabitats found off Chile sustain greater richness abundance and diversity of fishes","From OrigiNAl data set",NA,NA,9,NA,"Observational","Spatial","no","no","yes","no","no","transect","Species Richness",-23.25,-70.5,"Adult",200,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7175144212722,4.94974746830583,0.405465108108164,0.405465108108164,0.275034293552812,0.360478138953296,0.254060765270726,"Mixed","15.75","Multi","Erect","High",NA,8,"Humboldtian","Warm Temperate Southeastern Pacific","Temperate South America"
"Macrocystis pyrifera, Lessonia trabeculata",864,"Angel and Ojeda (2001)","6","Caleta Errazuriz/Carrizal Bajo",-25.734,-70.583,"MEABR","Quarterly for 1 year (July 1996-Nov 1997)",0.06,0.054,NA,NA,NA,NA,NA,"relative abundance in terms of CPUE",12,12,"three 3x40 m gillnets","","Relative abundance in terms of CPUE of all species captured in the subtidal zones domiNAted by kelp (Lessonia trabeculata and Macrocystis pyrifera) at Caleta Errazuriz and no kelp atRCarrizal Bajo","Aplodactylus punctatus",NA,NA,10,"barren","Observational","Spatial","yes","no","no","no","no","Net","Aplodactylus punctatus",-25.734,-70.583,"Adult",120,360,NA,NA,NA,NA,NA,NA,NA,NA,"Aplodactylus punctatus","Centrarchiformes","Aplodactylidae","2","Herbivore","43,5","862","Demersal",NA,NA,0.00567645800480519,0.00567645800480512,NA,NA,NA,"Mixed","15.75","Multi","Erect","High",NA,29,"Central Chile","Warm Temperate Southeastern Pacific","Temperate South America"
"Macrocystis pyrifera, Lessonia trabeculata",879,"Angel and Ojeda (2001)","6","Caleta Errazuriz/Carrizal Bajo",-25.734,-70.583,"MEABR","Quarterly for 1 year (July 1996-Nov 1997)",0,0.012,NA,NA,NA,NA,NA,"relative abundance in terms of CPUE",12,12,"three 3x40 m gillnets","","Relative abundance in terms of CPUE of all species captured in the subtidal zones domiNAted by kelp (Lessonia trabeculata and Macrocystis pyrifera) at Caleta Errazuriz and no kelp atRCarrizal Bajo","Shroederichthys chilensis",NA,NA,10,"barren","Observational","Spatial","yes","no","no","no","no","Net","Shroederichthys chilensis",-25.734,-70.583,"Adult",120,360,NA,NA,NA,NA,NA,NA,NA,NA,"Schroederichthys chilensis"," Carcharhiniformes","Scyliorhinidae","3,52","Invertivore","62",NA,"Demersal",NA,NA,-0.0119285708652738,-0.0119285708652738,NA,NA,NA,"Mixed","15.75","Multi","Erect","High",NA,29,"Central Chile","Warm Temperate Southeastern Pacific","Temperate South America"
"Macrocystis pyrifera, Lessonia trabeculata",880,"Angel and Ojeda (2001)","6","Caleta Errazuriz/Carrizal Bajo",-25.734,-70.583,"MEABR","Quarterly for 1 year (July 1996-Nov 1997)",0,0.012,NA,NA,NA,NA,NA,"relative abundance in terms of CPUE",12,12,"three 3x40 m gillnets","","Relative abundance in terms of CPUE of all species captured in the subtidal zones domiNAted by kelp (Lessonia trabeculata and Macrocystis pyrifera) at Caleta Errazuriz and no kelp atRCarrizal Bajo","SciaeNA fasciata",NA,NA,10,"barren","Observational","Spatial","yes","no","no","no","no","Net","SciaeNA fasciata",-25.734,-70.583,"Adult",120,360,NA,NA,NA,NA,NA,NA,NA,NA,"Cheilotrema fasciatum","Eupercaria","Sciaenidae","3,6",NA,NA,NA,"Demersal",NA,NA,-0.0119285708652738,-0.0119285708652738,NA,NA,NA,"Mixed","15.75","Multi","Erect","High",NA,29,"Central Chile","Warm Temperate Southeastern Pacific","Temperate South America"
"Macrocystis pyrifera, Lessonia trabeculata",572,"Perez-Matus et al. (2012)","29","Caleta Rio Seco (Northern Chilean coast)",-21,-70.5,"MR","SeasoNAlly or every 3 months for 1 year from August 2004 to September 2005",4.381313131,1.464646465,NA,NA,0.468434343,0.176767677,"SE","Mean abundance of Fish Assemblage",8,8,"","200","Determine which observed kelp stand microhabitats found off Chile sustain greater richness abundance and diversity of fishes","From OrigiNAl data set",NA,NA,9,NA,"Observational","Spatial","no","yes","no","no","no","Transect","Mean abundance of Fish Assemblage",-21,-70.5,"Adult",200,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.32493240190386,0.499974492405173,0.780884045483893,0.780884045483893,0.0127213589909013,2.75336068102249,0.48690609499377,"Mixed","15.75","Multi","Erect","High",NA,8,"Humboldtian","Warm Temperate Southeastern Pacific","Temperate South America"
"Macrocystis pyrifera, Lessonia trabeculata",870,"Angel and Ojeda (2001)","6","Caleta Errazuriz/Carrizal Bajo",-25.734,-70.583,"MEABR","Quarterly for 1 year (July 1996-Nov 1997)",0.021,0,NA,NA,NA,NA,NA,"relative abundance in terms of CPUE",12,12,"three 3x40 m gillnets","","Relative abundance in terms of CPUE of all species captured in the subtidal zones domiNAted by kelp (Lessonia trabeculata and Macrocystis pyrifera) at Caleta Errazuriz and no kelp atRCarrizal Bajo","Auchenionchus microcirrhis",NA,NA,10,"barren","Observational","Spatial","yes","no","no","no","no","Net","Auchenionchus microcirrhis",-25.734,-70.583,"Adult",120,360,NA,NA,NA,NA,NA,NA,NA,NA,"Auchenionchus microcirrhis","Blenniiformes","Labrisomidae","3,55","Carnivore","22,2",NA,"Demersal",NA,NA,0.0207825391825284,0.0207825391825284,NA,NA,NA,"Mixed","15.75","Multi","Erect","High",NA,29,"Central Chile","Warm Temperate Southeastern Pacific","Temperate South America"
"Macrocystis pyrifera, Lessonia trabeculata",588,"Perez-Matus et al. (2012)","29","Caleta Rio Seco (Northern Chilean coast)",-21,-70.5,"MR","SeasoNAlly or every 3 months for 1 year from August 2004 to September 2005",6,3.5,NA,NA,0.5,0.25,"SE","Mean Species Richness",8,8,"","200","Determine which observed kelp stand microhabitats found off Chile sustain greater richness abundance and diversity of fishes","From OrigiNAl data set",NA,NA,9,NA,"Observational","Spatial","no","no","yes","no","no","transect","Species Richness",-21,-70.5,"Adult",200,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4142135623731,0.707106781186548,0.441832752279039,0.441832752279039,0.00818846056941295,2.11372762102645,0.389620139246567,"Mixed","15.75","Multi","Erect","High",NA,8,"Humboldtian","Warm Temperate Southeastern Pacific","Temperate South America"
"Macrocystis pyrifera, Lessonia trabeculata",589,"Perez-Matus et al. (2012)","29","Caleta Rio Seco (Northern Chilean coast)",-21,-70.5,"MR","SeasoNAlly or every 3 months for 1 year from August 2004 to September 2005",7.75,0,NA,NA,0.625,0,"SE","Mean Species Richness",8,8,"","200","Determine which observed kelp stand microhabitats found off Chile sustain greater richness abundance and diversity of fishes","From OrigiNAl data set",NA,NA,9,NA,"Observational","Spatial","no","no","yes","no","no","transect","Species Richness",-21,-70.5,"Adult",200,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.76776695296637,0,2.16905370036952,2.16905370036952,0.00510204081632653,5.86078392170223,1.3233996305276,"Mixed","15.75","Multi","Erect","High",NA,8,"Humboldtian","Warm Temperate Southeastern Pacific","Temperate South America"
"Macrocystis pyrifera, Lessonia trabeculata",590,"Perez-Matus et al. (2012)","29","Caleta Rio Seco (Northern Chilean coast)",-21,-70.5,"MR","SeasoNAlly or every 3 months for 1 year from August 2004 to September 2005",0.55,0,NA,NA,0.158113883,0,"SE","Mean Species Richness",8,8,"","200","Determine which observed kelp stand microhabitats found off Chile sustain greater richness abundance and diversity of fishes","From OrigiNAl data set",NA,NA,9,NA,"Observational","Spatial","no","no","yes","no","no","transect","Species Richness",-21,-70.5,"Adult",200,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.447213595476146,0,0.438254930931155,0.438254930931155,0.0104058272621593,1.64409424793756,0.334470184253168,"Mixed","15.75","Multi","Erect","High",NA,8,"Humboldtian","Warm Temperate Southeastern Pacific","Temperate South America"
"Macrocystis pyrifera, Lessonia trabeculata",874,"Angel and Ojeda (2001)","6","Caleta Errazuriz/Carrizal Bajo",-25.734,-70.583,"MEABR","Quarterly for 1 year (July 1996-Nov 1997)",0.011,0,NA,NA,NA,NA,NA,"relative abundance in terms of CPUE",12,12,"three 3x40 m gillnets","","Relative abundance in terms of CPUE of all species captured in the subtidal zones domiNAted by kelp (Lessonia trabeculata and Macrocystis pyrifera) at Caleta Errazuriz and no kelp atRCarrizal Bajo","Acanthistius pictus",NA,NA,10,"barren","Observational","Spatial","yes","no","no","no","no","Net","Acanthistius pictus",-25.734,-70.583,"Adult",120,360,NA,NA,NA,NA,NA,NA,NA,NA,"Acanthistius pictus","Perciformes","Serranidae","4,04","Carnivore","47","1900","Demersal",NA,NA,0.0109399400383343,0.0109399400383343,NA,NA,NA,"Mixed","15.75","Multi","Erect","High",NA,29,"Central Chile","Warm Temperate Southeastern Pacific","Temperate South America"
"Macrocystis pyrifera, Lessonia trabeculata",576,"Perez-Matus et al. (2012)","29","Caleta Constitucion (Northern Chilean coast)",-23.25,-70.5,"MR","SeasoNAlly or every 3 months for 1 year from August 2004 to September 2006",6.087698413,1.05,NA,NA,1.226587302,0.05,"SE","Mean abundance of Fish Assemblage",8,8,"","200","Determine which observed kelp stand microhabitats found off Chile sustain greater richness abundance and diversity of fishes","From OrigiNAl data set",NA,NA,8,NA,"Observational","Spatial","no","yes","no","no","no","Transect","Mean abundance of Fish Assemblage",-23.25,-70.5,"Adult",200,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.46931279584605,0.14142135623731,1.24052087029125,1.24052087029125,0.0305441697424772,1.9395777729222,0.367561310537932,"Mixed","15.75","Multi","Erect","High",NA,8,"Humboldtian","Warm Temperate Southeastern Pacific","Temperate South America"
"Macrocystis pyrifera, Lessonia trabeculata",860,"Angel and Ojeda (2001)","6","Caleta Errazuriz/Carrizal Bajo",-25.734,-70.583,"MEABR","Quarterly for 1 year (July 1996-Nov 1997)",0.123,0,NA,NA,NA,NA,NA,"relative abundance in terms of CPUE",12,12,"three 3x40 m gillnets","","Relative abundance in terms of CPUE of all species captured in the subtidal zones domiNAted by kelp (Lessonia trabeculata and Macrocystis pyrifera) at Caleta Errazuriz and no kelp atRCarrizal Bajo","Mugil cephalus",NA,NA,10,"barren","Observational","Spatial","yes","no","no","no","no","Net","Mugil cephalus",-25.734,-70.583,"Adult",120,360,NA,NA,NA,NA,NA,NA,NA,NA,"Mugil cephalus","Mugiliformes","Mugilidae","2,48","Omnivore","100","12585,74958","Demersal",NA,NA,0.116003675756306,0.116003675756306,NA,NA,NA,"Mixed","15.75","Multi","Erect","High",NA,29,"Central Chile","Warm Temperate Southeastern Pacific","Temperate South America"
"Macrocystis pyrifera, Lessonia trabeculata",861,"Angel and Ojeda (2001)","6","Caleta Errazuriz/Carrizal Bajo",-25.734,-70.583,"MEABR","Quarterly for 1 year (July 1996-Nov 1997)",0.121,0.011,NA,NA,NA,NA,NA,"relative abundance in terms of CPUE",12,12,"three 3x40 m gillnets","","Relative abundance in terms of CPUE of all species captured in the subtidal zones domiNAted by kelp (Lessonia trabeculata and Macrocystis pyrifera) at Caleta Errazuriz and no kelp atRCarrizal Bajo","Girella laevifrons",NA,NA,10,"barren","Observational","Spatial","yes","no","no","no","no","Net","Girella laevifrons",-25.734,-70.583,"Adult",120,360,NA,NA,NA,NA,NA,NA,NA,NA,"Girella laevifrons","Centrarchiformes","Girellidae ","2,53","Herbivore","38,3",NA,"Pelagic SA",NA,NA,0.103281204051689,0.103281204051689,NA,NA,NA,"Mixed","15.75","Multi","Erect","High",NA,29,"Central Chile","Warm Temperate Southeastern Pacific","Temperate South America"
"Macrocystis pyrifera, Lessonia trabeculata",863,"Angel and Ojeda (2001)","6","Caleta Errazuriz/Carrizal Bajo",-25.734,-70.583,"MEABR","Quarterly for 1 year (July 1996-Nov 1997)",0.06,0.055,NA,NA,NA,NA,NA,"relative abundance in terms of CPUE",12,12,"three 3x40 m gillnets","","Relative abundance in terms of CPUE of all species captured in the subtidal zones domiNAted by kelp (Lessonia trabeculata and Macrocystis pyrifera) at Caleta Errazuriz and no kelp atRCarrizal Bajo","Chromis crusma",NA,NA,10,"barren","Observational","Spatial","yes","no","no","no","no","Net","Chromis crusma",-25.734,-70.583,"Adult",120,360,NA,NA,NA,NA,NA,NA,NA,NA,"Chromis crusma","Ovalentaria","Pomacentridae","3","Invertivore","24,5","189","Pelagic SA",NA,NA,0.00472814119594606,0.00472814119594612,NA,NA,NA,"Mixed","15.75","Multi","Erect","High",NA,29,"Central Chile","Warm Temperate Southeastern Pacific","Temperate South America"
"Macrocystis pyrifera, Lessonia trabeculata",878,"Angel and Ojeda (2001)","6","Caleta Errazuriz/Carrizal Bajo",-25.734,-70.583,"MEABR","Quarterly for 1 year (July 1996-Nov 1997)",0,0.012,NA,NA,NA,NA,NA,"relative abundance in terms of CPUE",12,12,"three 3x40 m gillnets","","Relative abundance in terms of CPUE of all species captured in the subtidal zones domiNAted by kelp (Lessonia trabeculata and Macrocystis pyrifera) at Caleta Errazuriz and no kelp atRCarrizal Bajo","Paralichthyshys microps",NA,NA,10,"barren","Observational","Spatial","yes","no","no","no","no","Net","Paralichthyshys microps",-25.734,-70.583,"Adult",120,360,NA,NA,NA,NA,NA,NA,NA,NA,"Paralichthys microps","Pleuronectiformes","Paralichthyidae","4","Carnivore","41","798","Demersal",NA,NA,-0.0119285708652738,-0.0119285708652738,NA,NA,NA,"Mixed","15.75","Multi","Erect","High",NA,29,"Central Chile","Warm Temperate Southeastern Pacific","Temperate South America"
"Macrocystis pyrifera, Lessonia trabeculata",877,"Angel and Ojeda (2001)","6","Caleta Errazuriz/Carrizal Bajo",-25.734,-70.583,"MEABR","Quarterly for 1 year (July 1996-Nov 1997)",0,0.012,NA,NA,NA,NA,NA,"relative abundance in terms of CPUE",12,12,"three 3x40 m gillnets","","Relative abundance in terms of CPUE of all species captured in the subtidal zones domiNAted by kelp (Lessonia trabeculata and Macrocystis pyrifera) at Caleta Errazuriz and no kelp atRCarrizal Bajo","Aphos porosus",NA,NA,10,"barren","Observational","Spatial","yes","no","no","no","no","Net","Aphos porosus",-25.734,-70.583,"Adult",120,360,NA,NA,NA,NA,NA,NA,NA,NA,"Aphos porosus","Batrachoidiformes","Batrachoididae","3,7","Invertivore","28","265","Demersal",NA,NA,-0.0119285708652738,-0.0119285708652738,NA,NA,NA,"Mixed","15.75","Multi","Erect","High",NA,29,"Central Chile","Warm Temperate Southeastern Pacific","Temperate South America"
